,X01,X02,X03,X04,X05,X06,X07,X08
321,1.736644654,NA,0.483915978,111,10.01553319,4.001898659,0.042845601,3.195534784
322,21.41224521,NA,0.615233699,111,10.21556663,4.081847269,0.008912604,37.34874097
323,-6.765077127,NA,0.904226565,111,7.877310945,3.146904461,0.232103639,0.053246426
324,4.56166531,NA,0.715607591,111,8.420115042,3.363851117,0.06966128,0.448350403
325,-16.721884,NA,0.865831866,111,10.84352762,4.333229078,0.247644313,0.125642505
326,-13.5165688,NA,0.656777641,111,5.239277695,2.091595108,0.323077842,3.93701438
327,10.78524628,NA,0.766991742,111,7.709046681,3.079277109,0.74065157,1.514484391
328,-2.704239309,NA,0.991143311,111,9.58714152,3.830567658,0.087257522,42.84412619
329,-0.668163024,NA,0.887280403,111,3.647738908,1.454894599,0.239700899,483.1557303
330,6.577986039,NA,0.859991036,111,5.923538259,2.365309803,0.336523877,169.382213
331,-1.300613393,NA,0.766208736,111,8.058770125,3.219355761,0.167108452,0.007341518
332,28.79977227,NA,0.831441524,111,8.416050985,3.362323467,0.719228988,29.6417787
333,2.445245571,NA,0.569486085,111,5.107949412,2.038936888,0.166641345,0.110073735
334,5.278868206,NA,0.966073931,111,10.87360114,4.345299055,0.078019515,1929.248338
335,0.733797436,NA,0.477215238,111,5.731911532,2.288421767,0.104660592,6.935760858
336,-19.1616418,NA,0.451398729,111,7.975059979,3.185657451,0.068548463,34.87109675
337,-4.936304623,NA,0.829641843,111,5.030756684,2.00803999,0.577291516,0.523900342
338,-7.656603302,NA,0.844132996,111,8.55292352,3.416840639,0.587030355,2.264049488
339,10.80464785,NA,0.682153867,111,7.034298081,2.809561881,0.687881506,0.012893509
340,1.489880832,NA,0.719918807,111,1.867541739,0.742882794,0.208727882,0.865758494
341,-8.93864823,NA,0.630367765,111,4.599203309,1.835582884,0.034851865,12.73158474
342,3.201155635,NA,0.540132575,111,11.47758449,4.5869219,0.012504339,1.108738016
343,23.70948926,NA,0.790437877,111,5.506304943,2.19813014,0.171131042,6.219917996
344,-12.65235808,NA,0.774144548,111,9.133902817,3.649408007,0.155095343,0.086258131
345,13.46008766,NA,0.569819172,111,8.426384753,3.366375621,0.072312141,0.000823695
346,-16.82986233,NA,0.662255361,111,7.427957479,2.967033359,0.022001812,0.164069163
347,-19.74515606,NA,0.975707855,111,7.061467405,2.820579289,0.529665587,1.615018154
348,-8.514031335,NA,0.886040398,111,7.011313466,2.800192542,0.059174319,0.622843187
349,-5.454569124,NA,0.969247584,111,6.407961626,2.558900279,0.093718774,0.072236118
350,5.244355537,NA,0.761484221,111,10.04216345,4.012579492,0.227594473,45.25862091
351,-3.53309831,NA,0.845498726,111,7.629351651,3.047490881,0.711980418,0.309714022
352,0.993036315,NA,0.849608483,111,8.920610408,3.564119725,0.091581246,0.500848338
353,14.38612277,NA,0.604114301,111,1.906865135,0.758461473,0.265624671,1870.105774
354,-14.38931062,NA,0.9877911,111,5.956715176,2.378348011,0.481498533,1.353450045
355,-8.307505568,NA,0.964551544,111,8.838918539,3.531266093,0.386705267,4.199906388
356,-4.001238053,NA,0.727923349,111,7.15238049,2.856581864,0.916195487,401.0804699
357,-4.638665222,NA,0.412426907,111,13.78548635,5.509843555,0.239175532,1.421486961
358,14.08122047,NA,0.890824545,111,8.226613646,3.286536753,0.317639593,9.629353378
359,16.11655049,NA,0.728738241,111,5.409146041,2.159262059,0.171944897,0.023507859
360,2.366614568,NA,0.387581717,111,6.202571823,2.476979512,0.139997176,0.627553328
361,5.514172326,NA,0.524428143,111,3.780513477,1.507806758,0.192343241,9414.157721
362,1.560639957,NA,0.886772157,111,5.47391022,2.1854034,0.032297602,251.9602247
363,14.04472497,NA,0.654060389,111,7.721469034,3.084263425,0.274478426,34.85654686
364,2.726424637,NA,0.927403146,111,8.899034431,3.555439494,0.223275727,2.4751372
365,-5.71064906,NA,0.895622205,111,8.643298857,3.453257598,0.134515481,0.319402072
366,-7.989454258,NA,0.722329973,111,4.793503204,1.913331507,0.278408797,0.592900432
367,-15.77914714,NA,0.593375368,111,6.376651425,2.546459131,0.063644781,0.341989766
368,11.58915965,NA,0.887988231,111,8.372233088,3.344748103,0.110800814,8.932404198
369,2.114529125,NA,0.566261358,111,8.219106608,3.283557581,0.130773044,0.998158678
370,26.13406264,NA,0.5818936,111,12.23534699,4.890129231,0.056804173,0.076416858
371,0.682948145,NA,0.509003186,111,10.44024656,4.171738287,0.177917643,0.037065778
372,-14.03878442,NA,0.586622118,111,9.441539254,3.772232097,0.306304102,1.50334595
373,10.78592415,NA,0.221311402,111,7.704981848,3.077940264,0.291745475,0.482794183
374,-9.679297063,NA,0.801446619,111,14.83524554,5.930050235,0.175930867,8.038167054
375,7.996611153,NA,0.786948267,111,2.868525064,1.143319829,0.10505758,7.19130494
376,9.340645631,NA,0.909906588,111,4.514541995,1.801631381,0.121456069,334.6286776
377,1.711855863,NA,0.947842203,111,7.17470778,2.865734965,0.018962108,2.576513371
378,6.268377128,NA,0.700084052,111,5.214150458,2.081466229,0.693910872,0.566968785
379,-14.60176372,NA,0.577268105,111,9.551579309,3.816348381,0.001210652,0.067361646
380,-4.790206918,NA,0.673270358,111,2.048292211,0.815092737,0.054072083,95.44015915
381,6.408365201,NA,0.966387692,111,3.880242095,1.547820794,0.515100416,0.576881532
382,-6.612274104,NA,0.914320402,111,10.39977917,4.155576144,0.045675003,11.66359085
383,0.512230858,NA,0.945481717,111,5.447885712,2.174995343,0.088963441,1.306838253
384,7.030618012,NA,0.91164827,111,8.373241299,3.344984309,0.135144545,236.1216556
385,21.92098722,NA,0.908205539,111,-0.736636873,-0.298842992,0.181542293,1.70475163
386,2.668221622,NA,0.892844736,111,6.478232905,2.586901577,0.598960067,2.63604424
387,20.13375315,NA,0.909284085,111,9.280578953,3.708141924,0.577027813,1.271509756
388,8.702850346,NA,0.833707824,111,4.405087098,1.757948571,0.323175816,1544.956797
389,-15.81926647,NA,0.991680403,111,7.88790436,3.150904946,0.566442706,0.225658296
390,0.868075352,NA,0.927149619,111,6.176070846,2.466289247,0.059049784,131.5535537
391,-1.871302829,NA,0.950556875,111,5.183692904,2.06926249,0.052305998,780.0512212
392,12.04125861,NA,0.714423871,111,10.02758405,4.006891481,0.227273702,0.854032337
393,0.484988331,NA,0.751504664,111,4.995616571,1.993874581,0.078554876,3.543523444
394,-13.83351002,NA,0.394817852,111,6.027137071,2.406705062,0.078612448,3.717164373
395,14.7288221,NA,0.942187548,111,10.52045102,4.20411345,0.248049754,3.936547574
396,-10.30777385,NA,0.744660239,111,3.438485933,1.371296609,0.179677425,0.02151548
397,-0.485739133,NA,0.787674577,111,7.468182916,2.983207789,0.416867836,6.035087658
398,8.235844144,NA,0.836709872,111,4.779718588,1.907727909,0.009267445,0.791533481
399,2.662102251,NA,0.892381329,111,12.72173031,5.084481065,0.365349224,28.2280465
400,-0.763229777,NA,0.81734679,111,9.026863781,3.60656552,0.005046699,17.31413115
401,5.247857149,NA,0.399286092,111,6.030093547,2.407785775,0.07387697,0.02343076
402,18.01750925,NA,0.658221052,111,9.978453917,3.987002072,0.021048108,1.200122839
403,-3.154952145,NA,0.958075626,111,5.449684749,2.175497419,0.478799572,29.19651079
404,-6.11388397,NA,0.833698069,111,8.767048449,3.502719533,0.075708482,0.618174684
405,-24.88724934,NA,0.994627303,111,11.85020996,4.736077599,0.184049499,0.710479651
406,-3.580070184,NA,0.866236193,111,6.803849032,2.71719571,0.287448638,0.992534538
407,7.316125129,NA,0.980701688,111,10.59763015,4.234811435,0.624898197,5.603861841
408,-29.89012843,NA,0.679739905,111,8.897730185,3.554974069,0.417461748,0.429113643
409,12.67552537,NA,0.99674783,111,5.515544203,2.201933802,0.034986272,103.3991108
410,0.198746291,NA,0.578055919,111,7.957996282,3.179137493,0.776943921,199.4747321
411,-23.26441981,NA,0.942615685,111,7.73405216,3.089598356,0.186376925,0.473782272
412,2.299170819,NA,0.577758846,111,6.228850468,2.487146007,0.057457052,0.10498414
413,-4.03461342,NA,0.861335699,111,4.229704894,1.687783387,0.042958047,147.4136975
414,3.740499389,-510.3912626,0.667097894,111,7.040590234,2.812031822,0.357733865,0.156155756
415,-4.191557632,NA,0.798180315,111,6.421113809,2.564120473,0.085231294,0.034105083
416,-3.08097854,NA,0.991414628,111,5.215039581,2.081740319,0.570198084,0.1242373
417,-2.570991915,NA,0.995306106,111,7.632876812,3.049147304,0.530891532,0.044417814
418,0.176736392,NA,0.642684141,111,-0.233652749,-0.097640781,0.549619033,75.35079957
419,14.09315167,NA,0.612835243,111,7.310086655,2.919957801,0.117136408,0.072916419
420,7.890733934,NA,0.876621702,111,8.207532647,3.278675863,0.52068476,24.14364156
421,1.179197145,NA,0.808726328,111,10.54543629,4.213967857,0.050935181,13.80698954
422,-9.722085565,NA,0.804355422,111,5.917856537,2.36289711,0.158424984,17.24851171
423,9.622392312,NA,0.574858138,111,4.849939888,1.935827721,0.416550057,189.1239588
424,18.31399863,NA,0.412907509,111,5.51009535,2.199909586,0.045984722,0.064941198
425,8.455739582,NA,0.575162297,111,12.3018764,4.916700549,0.461667037,0.067058497
426,2.072437369,NA,0.987981913,111,8.820132645,3.523892399,0.959602037,0.253849894
427,-6.673985719,NA,0.933754136,111,2.669549909,1.063782225,0.242873155,73.94226303
428,4.79968233,NA,0.761011257,111,9.781614035,3.9083947,0.267422372,1.656190397
429,-8.48372297,NA,0.995891056,111,6.981553947,2.788596122,0.206588854,2.928438431
430,-9.45997122,NA,0.925960411,111,6.176647838,2.466458863,0.220393231,5.203450985
431,18.12356047,NA,0.176191705,111,7.282777399,2.909001402,0.223988914,8.115154698
432,-0.565472064,NA,0.787649557,111,4.350470944,1.735974391,0.19225806,4.546569417
433,-0.585199184,NA,0.823625129,111,10.76729371,4.302824643,0.685542818,71.42841454
434,32.61213527,NA,0.648890278,111,3.109304763,1.239650043,0.556924088,0.370838922
435,-1.154803006,NA,0.902564317,111,5.683485427,2.269149784,0.400722397,0.669333251
436,-12.27375756,NA,0.683038797,111,7.570114687,3.023723795,0.197678469,21.98952023
437,-6.579549816,NA,0.943263809,111,8.67425671,3.465402985,0.14986702,0.031721993
438,-2.035317179,NA,0.591382291,111,4.893666674,1.953129461,0.090143902,87.15485866
439,6.393732135,NA,0.894636594,111,6.497964646,2.594955756,0.001914468,194.1340907
440,-10.68086849,NA,0.189523585,111,8.239561437,3.291637232,0.14333783,3.87830564
441,4.010814706,NA,0.704404147,111,7.397003281,2.954667987,0.054501807,0.280187037
442,-5.841816343,NA,0.665955183,111,6.718918189,2.683285331,0.087977884,0.003812446
443,4.518730826,NA,0.54456654,111,7.288034036,2.910873331,0.072879744,15.08397985
444,-3.132989735,NA,0.994970796,111,12.36291149,4.940864451,0.419289113,81.14914365
445,-14.57890532,NA,0.200942471,111,8.528878647,3.40752972,0.022362643,9.656941511
446,-7.128504505,NA,0.082042418,111,2.821378968,1.124177141,0.200856994,0.168794864
447,31.44753376,NA,0.806000034,111,8.61628732,3.442293725,0.284692765,0.089285164
448,-7.748158027,-496.9739264,0.63821234,111,9.552478154,3.816829775,0.084660663,744.419971
449,-4.806247934,NA,0.576371784,111,5.393744028,2.153415682,0.021221135,0.869320788
450,-20.69434213,NA,0.90887525,111,6.396904653,2.55475152,0.081812525,0.527552248
451,2.022682621,NA,0.921184991,111,7.829405671,3.127465023,0.200023853,7.924971174
452,-10.06940512,NA,0.992681674,111,9.132975974,3.649019002,0.082935902,62.27349797
453,-11.49546327,NA,0.771182937,111,8.115456501,3.242114542,0.134447182,644.4453239
454,-4.506448501,NA,0.569921066,111,5.315417329,2.121882309,0.056911907,0.497327577
455,-7.697007895,NA,0.764267204,111,6.447632159,2.574991277,0.214150623,0.427096819
456,-15.69563303,NA,0.917357673,111,5.486787943,2.19049642,1.173219872,1.379219169
457,-10.62924392,NA,0.615537708,111,8.727717632,3.486905322,0.13360754,3.027024067
458,11.40446295,NA,0.933806176,111,9.104952331,3.637684613,0.103367815,1.070041409
459,-2.974782712,NA,0.637177044,111,7.46598878,2.982184736,0.476957371,11.09430814
460,13.01168694,NA,0.962379018,111,12.30473369,4.91753271,0.122994375,1.559461001
461,2.984362593,NA,0.849694947,111,10.12003494,4.043715066,0.125366845,0.366465154
462,13.81080838,NA,0.957685365,111,10.43175245,4.168401533,0.050057168,1.848825109
463,-10.33168885,NA,0.624464038,111,10.53325873,4.208904946,0.348261369,0.54822232
464,24.49250174,NA,0.692023423,111,9.151848909,3.656729611,0.063373448,0.183897684
465,-7.042423517,NA,0.873679591,111,5.940345156,2.372019639,0.150140141,1.134201094
466,16.4880924,NA,0.941661248,111,6.491300085,2.59247274,0.329677014,0.017377686
467,-17.85456998,NA,0.725118569,111,10.61414481,4.241305486,0.111281441,0.040930998
468,-12.63985052,NA,0.719468756,111,6.865530986,2.741936951,0.021086427,1.173933716
469,7.245928425,NA,0.40433912,111,5.752509073,2.296760241,0.0099492,8.9773713
470,-0.487170623,NA,0.6832169,111,9.040452455,3.612095995,0.106534759,0.12563206
471,-15.35137302,NA,0.850886824,111,4.870471488,1.944096415,0.493803624,0.033230667
472,-0.964721261,NA,0.832734031,111,9.412649982,3.760905501,0.232123721,265.57834
473,14.91833484,NA,0.900125212,111,8.487033427,3.390713306,0.528111222,390.4515985
474,14.24534115,NA,0.642303222,111,4.703236673,1.877230861,0.001352943,0.02321049
475,9.351705228,NA,0.867850855,111,8.59255292,3.432886735,1.377754461,5.55750023
476,3.972022049,NA,0.871428147,111,4.560323574,1.819865836,0.003203554,0.02716944
477,26.48175628,NA,0.739582216,111,7.911679573,3.160627091,0.687571004,46.02672379
478,-4.286959771,NA,0.440974864,111,12.6148619,5.041752164,0.377802496,0.593231714
479,2.32531027,NA,0.88932454,111,7.574818582,3.025865305,0.39985576,32.10118413
480,6.46449559,NA,0.819598074,111,8.93842753,3.571071236,0.091124457,158.1803656
481,2.287993805,NA,0.686241552,111,7.339441949,2.931396867,0.071060149,3.721258861
482,-14.91267372,NA,0.937079807,111,6.301319407,2.516366904,0.90266346,10.60837852
483,6.174980334,NA,0.354650918,111,5.897416728,2.354673133,0.234806834,457.8961729
484,-12.03389925,NA,0.73628107,111,7.330048504,2.927872229,0.040613441,4.588006264
485,2.258663871,NA,0.819779068,111,10.02488465,4.005668493,0.775781445,8.653901323
486,10.14339601,NA,0.97470519,111,13.71744621,5.482714668,0.374584834,236.9988756
487,8.983272976,NA,0.77046441,111,1.179085717,0.467492226,0.349930883,0.132812881
488,13.17617912,NA,0.759061375,111,6.090298561,2.431903909,0.052973225,1.037968965
489,2.011619234,NA,0.974783338,111,4.75610634,1.898294411,0.24546071,0.779747778
490,1.210441161,NA,0.767838691,111,9.963123091,3.980992255,0.374887917,1.762200909
491,27.17031032,NA,0.932858964,111,8.527775394,3.407026127,0.55757636,25.70128358
492,7.517567602,NA,0.993500475,111,9.744393083,3.893622182,0.234383973,0.854792007
493,5.465737845,NA,0.874132128,111,9.874778503,3.945866748,0.300945404,2.354191864
494,0.713799928,NA,0.981171911,111,3.085879128,1.230191594,0.297532209,0.124967409
495,2.426642136,NA,0.654771372,111,6.526147449,2.606440781,0.080363156,91.82952662
496,1.035749059,NA,0.950446405,111,4.499348546,1.795702554,0.005413433,5.511281202
497,30.44932157,NA,0.709058241,111,8.349665377,3.335772484,0.239711018,0.095064268
498,-12.1552528,NA,0.656535718,111,4.422539483,1.764730192,0.513906591,66.25123244
499,-12.76620383,NA,0.661883873,111,9.052002955,3.616659599,0.288029221,1.81871203
500,-8.348276141,NA,0.378899785,111,10.24509088,4.093961385,0.02555472,0.217014545
501,-10.28248971,NA,0.792793627,111,5.511146466,2.200305193,0.01440659,0.005430193
502,4.815905676,NA,0.389295378,111,5.024350343,2.005388741,0.017121963,0.162868463
503,-8.815397252,NA,0.823289643,111,13.85235771,5.536762555,0.134467583,18.7405933
504,-10.70175673,NA,0.829951229,111,8.055617611,3.218014562,0.378017743,0.616045815
505,6.953558048,NA,0.700979877,111,10.16291295,4.06101441,0.410234159,236.7877516
506,-6.064729571,NA,0.324419121,111,11.14539097,4.453961431,0.103061332,222.775484
507,-8.74429489,NA,0.494076861,111,6.716674706,2.682591458,0.052219115,2.232920329
508,15.63366082,NA,0.606593848,111,4.399252242,1.755571564,0.509704307,0.56582148
509,-1.155138683,NA,0.818640603,111,4.096615959,1.634390798,0.668838693,1.233151615
510,6.693970011,-490.029167,0.126174337,111,7.43883947,2.971249976,0.022878092,23.25185347
511,9.262109215,NA,0.578144098,111,11.46815723,4.582936238,0.345102825,0.849512422
512,9.590663838,NA,0.415319181,111,9.35222401,3.736545679,0.100198196,24.68353945
513,11.36598639,NA,0.933220162,111,5.555770927,2.217922869,0.329911776,7.373797815
514,-7.536578608,NA,0.902005889,111,7.356164887,2.938342426,0.746927965,60868.16722
515,-6.458858143,NA,0.77760032,111,10.36158623,4.140370688,0.068467595,229.337518
516,-16.47598488,NA,0.935873098,111,8.371599765,3.34431665,0.176176013,6.615904879
517,21.73085532,NA,0.499284185,111,3.02388043,1.205167759,0.175825517,0.879021005
518,-11.06604082,NA,0.93176617,111,4.638757977,1.851379995,0.19455826,0.879169301
519,11.31348444,NA,0.937125384,55.5,9.620686957,3.844115448,0.608649604,153.7297883
520,-9.402862225,NA,0.935100601,111,6.588035841,2.631106202,0.134634036,1.635367365
521,24.00504074,NA,0.854211182,111,8.235997034,3.290058546,0.295914793,109.0124825
522,6.555156761,NA,0.841293175,111,7.470298057,2.9840569,0.291597063,39.12115148
523,-4.038126962,NA,0.705788626,111,8.591718359,3.432488539,0.256380737,0.042236734
524,34.97177202,NA,0.932064429,111,5.499737117,2.195786532,0.562240588,85.01772791
525,-3.133597038,NA,0.644373346,111,5.002278292,1.996742726,0.024976205,0.075338379
526,-3.256083338,NA,0.946273169,111,7.964551859,3.181445253,0.09358132,62.48514581
527,7.06081084,NA,0.639604063,111,7.050639954,2.816026846,0.064727404,0.341912688
528,15.84852276,NA,0.977455543,111,1.823417618,0.725115033,0.36818671,0.052440397
529,14.86235296,NA,0.413144065,111,7.331568728,2.928317732,0.423874509,80.17175051
530,-3.129280659,NA,0.489392514,111,4.871016536,1.944164357,0.068445715,1.197349981
531,3.75300232,NA,0.498369224,111,7.325813236,2.926134802,0.278892552,0.651963953
532,1.752458462,NA,0.951903963,111,6.782704305,2.708926622,0.267351948,1.110222279
533,12.17973776,NA,0.560432036,111,3.844343934,1.533688428,0.049645288,0.003896664
534,-4.300032833,NA,0.864264391,111,8.81409639,3.521295514,0.124965791,1023.396743
535,21.74230292,NA,0.551196434,111,10.10408425,4.037495504,0.009245258,0.800702057
536,17.11298566,NA,0.664373405,111,6.404227214,2.557392961,1.099718717,0.679972228
537,9.188169925,NA,0.692460576,111,9.574064945,3.825574345,0.218160843,0.020424554
538,13.39139934,NA,0.809734803,111,7.744826499,3.093706484,0.146375827,11.32847235
539,-7.233054302,NA,0.717187626,111,8.806007556,3.518073622,0.477498404,2556.534745
540,0.219740983,NA,0.971816308,111,11.56095268,4.620118577,0.394216433,7.769451875
541,-2.031878293,-518.9645375,0.863754318,111,7.280723483,2.907911977,0.304148196,0.066845645
542,-0.41093746,NA,0.841247223,111,9.098568485,3.63516202,0.335436324,89.32578584
543,3.556529771,NA,0.845749031,111,5.247645898,2.095053635,0.119420682,0.063094451
544,34.70544401,NA,0.815981991,111,7.119127811,2.843315043,0.118360826,2.116492935
545,-20.8892362,-488.9487021,0.828327615,111,7.540273658,3.011919831,0.646175275,8.150855091
546,-21.76425383,NA,0.603824776,111,6.487584785,2.590784127,0.417775097,2.451123376
547,-10.88291511,NA,0.821477149,111,8.403923447,3.357230396,0.17602265,1.28099187
548,-20.99104073,NA,0.977623311,111,8.638004317,3.45094295,0.00120275,8.686889238
549,2.933641581,NA,0.968187321,111,8.463240466,3.381197856,0.220173041,10.99023204
550,-8.892969396,NA,0.557538154,111,10.65585197,4.258009598,0.273358547,17.43504719
551,7.25667191,NA,0.652651121,111,12.3609703,4.940017765,0.000312568,0.304368606
552,-4.020261109,NA,0.987826256,111,6.936880386,2.770474252,0.196996059,0.437974148
553,17.80868011,NA,0.865261185,111,10.09150526,4.032388647,0.249433764,0.138002152
554,9.336980291,NA,0.995975616,111,5.719483561,2.283768589,0.205589178,75.53093906
555,-11.25630339,NA,0.996125844,111,5.481931776,2.18871023,0.202695456,5.87214166
556,-13.16739965,NA,0.999742622,111,2.925182391,1.166020188,0.752747573,1.295128852
557,22.58800111,NA,0.917554903,111,7.161823534,2.860448551,0.044275886,4.770129036
558,23.47476883,NA,0.850089535,111,2.483073783,0.989101997,0.271037556,7.121187745
559,1.944143161,NA,0.738114068,111,8.912654332,3.561049674,0.121581291,2.127008074
560,-12.4882271,NA,0.889298861,111,7.776394836,3.106299497,0.079887132,0.436113061
561,12.43891799,NA,0.949787884,111,5.83275565,2.328876399,0.062025101,0.019522542
562,22.93024399,NA,0.490200084,111,9.467380473,3.782913815,0.088770581,4.940826426
563,-2.599014249,NA,0.457876247,111,7.102706066,2.83683402,0.431742134,0.052704086
564,-15.74832452,NA,0.585022939,111,6.716736969,2.682473438,0.569435944,6.954474426
565,-11.94421258,NA,0.931713798,111,7.62136722,3.044250784,0.23384226,0.0138686
566,5.673555079,NA,0.782655803,111,7.153890199,2.857372133,0.044211758,0.582311615
567,-1.246101282,NA,0.898587819,111,7.160303796,2.860097093,0.224842953,814.9966858
568,-0.362349481,NA,0.988470448,111,6.504252194,2.597365637,0.750086805,0.540284341
569,8.360874249,NA,0.482249145,111,9.523467659,3.805247699,0.43872185,104.0451853
570,21.88595896,NA,0.893338326,111,3.44703952,1.374668908,0.17206943,0.24776021
571,-2.924350573,NA,0.36288154,111,9.382306581,3.748678854,0.066756542,0.75691694
572,8.267815331,-510.9514688,0.636615474,111,10.41342485,4.1613008,0.071907075,4.266826921
573,-1.495823668,NA,0.639891581,111,6.794197754,2.713533986,0.070740065,11182.94001
574,6.861451033,NA,0.932271518,111,1.210709533,0.480096292,0.216886029,0.098920416
575,2.281924768,NA,0.460673712,111,9.592047864,3.832577153,0.268637081,0.608751706
576,10.80124366,NA,0.790381909,111,10.71804152,4.282851304,0.489587218,16.59729715
577,-12.43868978,NA,0.946201858,111,9.107315751,3.638741949,0.112268013,94.76713914
578,4.925388718,NA,0.958522132,111,5.427541384,2.166878886,0.312067328,10.73116346
579,22.96024592,NA,0.899946834,111,11.25525609,4.498061464,0.12136391,0.014951307
580,10.94602838,NA,0.580403996,111,9.702604476,3.876869346,0.085561457,9.525716389
581,2.676469631,NA,0.946561974,111,2.081912644,0.828498879,0.251272459,50.32586049
582,-0.064333867,NA,0.581446459,111,9.965712885,3.982148004,0.043528965,162.9198024
583,-16.02274416,NA,0.326892882,111,4.397825578,1.755034996,0.445191918,87.82427176
584,-5.750178049,NA,0.910390326,111,9.299533396,3.715766121,0.357557742,11.69489104
585,-10.97417965,NA,0.634615603,111,5.884108872,2.349452454,0.478762392,2.041006382
586,14.52547131,NA,0.834536414,111,10.36726681,4.142882149,0.086159929,65.49698462
587,3.47716364,NA,0.397180289,111,5.62880415,2.247174965,0.201983561,183.4225224
588,1.526249455,NA,0.791777648,111,12.06320307,4.820974518,0.061762486,0.532807171
589,-1.749749591,NA,0.6123171,111,8.774012265,3.505516754,0.093063983,27.17665621
590,-4.380412941,NA,0.768601055,111,8.278936959,3.307303077,0.575598167,0.473675727
591,-4.174114086,NA,0.698150759,111,4.809714363,1.9197554,0.380182666,36.39552887
592,12.37904569,NA,0.774510488,111,7.686797881,3.070468495,1.259014707,9.603452384
593,-0.250582063,NA,0.835244503,111,11.49012766,4.591987976,0.620825221,1.732471094
594,-3.355812356,NA,0.680436971,111,8.532693655,3.408831596,0.337435188,2.382964467
595,6.38110117,NA,0.59946252,111,6.724660175,2.685563492,0.276628684,9.367667192
596,-7.128092412,NA,0.627816446,111,11.65182215,4.656455915,0.425386015,20.62159998
597,4.139139421,NA,0.648406943,111,9.163947032,3.661435076,0.30602529,75.42661001
598,18.51610225,NA,0.843876283,111,9.125221905,3.645881212,0.040437287,0.030648269
599,-2.064773949,NA,0.748400151,111,7.80653303,3.11837258,0.132307316,35.72748161
600,11.00340839,NA,0.834416376,111,8.509923877,3.399930151,0.165522251,0.012290516
601,8.246740664,NA,0.94260475,111,8.979795536,3.587528983,0.548895793,0.9049625
602,11.24493217,NA,0.866307404,111,7.032287447,2.80883385,0.157263385,61.53050561
603,-26.78868711,NA,0.985975307,111,3.031625066,1.208381632,0.484225016,0.038049636
604,1.824219278,NA,0.724752517,111,10.75591296,4.298317499,0.080030978,46.80604266
605,-10.50848814,NA,0.385834904,111,10.85057769,4.336147239,0.115663029,0.452308077
606,5.353974071,NA,0.936114345,111,8.659327751,3.459585596,0.242039265,17.77443154
607,14.87753589,NA,0.420698721,111,10.71603508,4.282383649,0.000136674,19.42396405
608,3.303463695,NA,0.390658914,111,3.102260732,1.236609124,0.536984083,9.283974909
609,-5.013322381,NA,0.501349947,111,6.446836939,2.574378338,0.540349866,93.72433567
610,26.25132357,NA,0.931990411,111,6.45134774,2.576241407,0.598215568,4.283371198
611,6.311709066,NA,0.282151659,111,7.802397395,3.116633589,0.524030541,421.7541841
612,-6.742354713,NA,0.10765298,111,9.03215451,3.608755349,0.07542332,0.986395877
613,-7.021701946,NA,0.296356399,111,7.435715833,2.969986163,0.780216679,386.3946434
614,-20.72813971,NA,0.864527439,111,3.634100852,1.449481785,0.601092332,3.358499747
615,13.38380828,NA,0.873120811,111,11.1414948,4.452583795,0.113047477,363.8896484
616,4.505400638,NA,0.900361012,111,8.922329954,3.564657231,0.431687291,3.780345331
617,18.46868169,NA,0.404061779,111,7.835025594,3.129856759,0.600658607,0.313215519
618,9.308876808,NA,0.765155979,111,5.457747333,2.179042065,0.438500742,15.81728089
619,11.41240541,NA,0.927269735,111,5.93881978,2.371163215,0.101070564,0.717001126
620,0.009727055,NA,0.941722476,111,8.371428951,3.344328402,0.922559427,29.29768253
621,14.71305741,NA,0.974033644,111,8.383666734,3.349153544,0.082591742,7.173328431
622,2.389270926,NA,0.397442466,111,3.106152841,1.238294699,0.487873154,0.176220983
623,-10.81192016,NA,0.879722922,111,12.42802281,4.967193238,0.166986947,64.03103258
624,22.66521193,NA,0.854822453,111,9.009251213,3.599548152,0.165142413,5.722840562
625,-10.18188921,NA,0.943527653,111,6.572806324,2.624949499,0.593328697,0.298039302
626,6.304391752,NA,0.867991585,111,8.596621018,3.434394722,0.0387312,0.003847767
627,-8.891891181,NA,0.675492913,111,5.766198363,2.302344793,0.085348369,1821.601448
628,-21.19526139,NA,0.935451074,111,5.366557821,2.142540868,0.104839637,110.8856757
629,19.79301424,NA,0.970500545,111,6.095388165,2.433885189,0.155884398,3.933844715
630,-16.4815063,NA,0.74218969,111,4.426301423,1.766329701,0.519331289,4.355566285
631,14.88861317,NA,0.515739123,111,10.55864118,4.219349025,0.391561148,0.556242581
632,-2.090140971,NA,0.951562183,111,6.092033149,2.432735742,1.016719782,0.019803394
633,-4.460282678,NA,0.515176534,111,6.033426967,2.40910316,1.50566953,0.099793496
634,13.25559222,NA,0.526742243,111,5.389051962,2.151574097,0.851591177,6.728868845
635,0.476807885,NA,0.774522156,111,7.566876534,3.022439849,0.195675579,21.51321496
636,10.50970493,NA,0.776582866,111,6.452636724,2.57699794,0.017827503,6.355542075
637,1.014331869,NA,0.97853358,111,8.274110767,3.305331191,0.460640576,0.028834105
638,3.454067817,NA,0.774032309,111,6.276598934,2.506511392,0.000875083,0.118196
639,4.933688042,NA,0.829921639,111,11.75568633,4.698083375,0.457600336,0.487720974
640,10.69194421,NA,0.988119153,111,5.14271247,2.052703236,0.072445793,0.004375186
641,8.365001764,NA,0.53659062,111,7.618464194,3.043269059,0.295663863,0.436355388
